Date,Country,Region,Chain,Parent_SKU,SKU_Description,Total_Qty_CTN
2026-05-03,Singapore,West/Central,NTUC FairPrice,SKU-S001,Sanitary Pad Day,69
2026-05-03,Singapore,West/Central,NTUC FairPrice,SKU-S002,Sanitary Pad Night,71
2026-05-03,Thailand,Bangkok,Big C,SKU-D001,Diaper Pants M,89
2026-05-03,Thailand,Bangkok,Big C,SKU-D002,Diaper Pants L,86
2026-05-03,Thailand,Bangkok,Big C,SKU-D003,Diaper Tape NB,32
2026-05-03,Thailand,Bangkok,Big C,SKU-S001,Sanitary Pad Day,48
2026-05-03,Thailand,Bangkok,Big C,SKU-S002,Sanitary Pad Night,54
2026-05-03,Thailand,Bangkok,Makro,SKU-D001,Diaper Pants M,62
2026-05-03,Thailand,Bangkok,Makro,SKU-D002,Diaper Pants L,0
2026-05-03,Thailand,Bangkok,Makro,SKU-D003,Diaper Tape NB,37
2026-05-03,Thailand,Bangkok,Makro,SKU-S001,Sanitary Pad Day,53
2026-05-03,Thailand,Bangkok,Makro,SKU-S002,Sanitary Pad Night,44
2026-05-03,Thailand,Bangkok,Tesco Lotus,SKU-D001,Diaper Pants M,174
2026-05-03,Thailand,Bangkok,Tesco Lotus,SKU-D002,Diaper Pants L,156
2026-05-03,Thailand,Bangkok,Tesco Lotus,SKU-D003,Diaper Tape NB,77
2026-05-03,Thailand,Bangkok,Tesco Lotus,SKU-S001,Sanitary Pad Day,103
2026-05-03,Thailand,Bangkok,Tesco Lotus,SKU-S002,Sanitary Pad Night,91
2026-05-03,Thailand,Central,Big C,SKU-D001,Diaper Pants M,197
2026-05-03,Thailand,Central,Big C,SKU-D002,Diaper Pants L,172
2026-05-03,Thailand,Central,Big C,SKU-D003,Diaper Tape NB,98
2026-05-03,Thailand,Central,Big C,SKU-S001,Sanitary Pad Day,152
2026-05-03,Thailand,Central,Big C,SKU-S002,Sanitary Pad Night,114
2026-05-03,Thailand,Central,Tesco Lotus,SKU-D001,Diaper Pants M,139
2026-05-03,Thailand,Central,Tesco Lotus,SKU-D002,Diaper Pants L,96
2026-05-03,Thailand,Central,Tesco Lotus,SKU-D003,Diaper Tape NB,81
2026-05-03,Thailand,Central,Tesco Lotus,SKU-S001,Sanitary Pad Day,90
2026-05-03,Thailand,Central,Tesco Lotus,SKU-S002,Sanitary Pad Night,96
2026-05-03,Thailand,North,Makro,SKU-D001,Diaper Pants M,151
2026-05-03,Thailand,North,Makro,SKU-D002,Diaper Pants L,140
2026-05-03,Thailand,North,Makro,SKU-D003,Diaper Tape NB,79
2026-05-03,Thailand,North,Makro,SKU-S001,Sanitary Pad Day,124
2026-05-03,Thailand,North,Makro,SKU-S002,Sanitary Pad Night,83
2026-05-03,Thailand,North,Tesco Lotus,SKU-D001,Diaper Pants M,184
2026-05-03,Thailand,North,Tesco Lotus,SKU-D002,Diaper Pants L,152
2026-05-03,Thailand,North,Tesco Lotus,SKU-D003,Diaper Tape NB,97
2026-05-03,Thailand,North,Tesco Lotus,SKU-S001,Sanitary Pad Day,142
2026-05-03,Thailand,North,Tesco Lotus,SKU-S002,Sanitary Pad Night,83
2026-05-04,Malaysia,Central,99 Speedmart,SKU-D001,Diaper Pants M,77
2026-05-04,Malaysia,Central,99 Speedmart,SKU-D002,Diaper Pants L,77
2026-05-04,Malaysia,Central,99 Speedmart,SKU-D003,Diaper Tape NB,39
2026-05-04,Malaysia,Central,99 Speedmart,SKU-S001,Sanitary Pad Day,75
2026-05-04,Malaysia,Central,99 Speedmart,SKU-S002,Sanitary Pad Night,47
2026-05-04,Malaysia,Central,AEON,SKU-D001,Diaper Pants M,318
2026-05-04,Malaysia,Central,AEON,SKU-D002,Diaper Pants L,196
2026-05-04,Malaysia,Central,AEON,SKU-D003,Diaper Tape NB,157
2026-05-04,Malaysia,Central,AEON,SKU-S001,Sanitary Pad Day,215
2026-05-04,Malaysia,Central,AEON,SKU-S002,Sanitary Pad Night,184
2026-05-04,Malaysia,Central,Lotus's,SKU-D001,Diaper Pants M,72
2026-05-04,Malaysia,Central,Lotus's,SKU-D002,Diaper Pants L,69
2026-05-04,Malaysia,Central,Lotus's,SKU-D003,Diaper Tape NB,50
2026-05-04,Malaysia,Central,Lotus's,SKU-S001,Sanitary Pad Day,77
2026-05-04,Malaysia,Central,Lotus's,SKU-S002,Sanitary Pad Night,60
2026-05-04,Malaysia,Northern,Giant,SKU-D001,Diaper Pants M,46
2026-05-04,Malaysia,Northern,Giant,SKU-D002,Diaper Pants L,51
2026-05-04,Malaysia,Northern,Giant,SKU-D003,Diaper Tape NB,32
2026-05-04,Malaysia,Northern,Giant,SKU-S001,Sanitary Pad Day,40
2026-05-04,Malaysia,Northern,Giant,SKU-S002,Sanitary Pad Night,42
2026-05-04,Malaysia,Northern,Lotus's,SKU-D001,Diaper Pants M,286
2026-05-04,Malaysia,Northern,Lotus's,SKU-D002,Diaper Pants L,304
2026-05-04,Malaysia,Northern,Lotus's,SKU-D003,Diaper Tape NB,167
2026-05-04,Malaysia,Northern,Lotus's,SKU-S001,Sanitary Pad Day,191
2026-05-04,Malaysia,Northern,Lotus's,SKU-S002,Sanitary Pad Night,191
2026-05-04,Malaysia,Northern,Mydin,SKU-D001,Diaper Pants M,97
2026-05-04,Malaysia,Northern,Mydin,SKU-D002,Diaper Pants L,62
2026-05-04,Malaysia,Northern,Mydin,SKU-D003,Diaper Tape NB,37
2026-05-04,Malaysia,Northern,Mydin,SKU-S001,Sanitary Pad Day,53
2026-05-04,Malaysia,Northern,Mydin,SKU-S002,Sanitary Pad Night,39
2026-05-04,Malaysia,Southern,AEON,SKU-D001,Diaper Pants M,244
2026-05-04,Malaysia,Southern,AEON,SKU-D002,Diaper Pants L,144
2026-05-04,Malaysia,Southern,AEON,SKU-D003,Diaper Tape NB,114
2026-05-04,Malaysia,Southern,AEON,SKU-S001,Sanitary Pad Day,162
2026-05-04,Malaysia,Southern,AEON,SKU-S002,Sanitary Pad Night,128
2026-05-04,Malaysia,Southern,Econsave,SKU-D001,Diaper Pants M,0
2026-05-04,Malaysia,Southern,Econsave,SKU-D002,Diaper Pants L,154
2026-05-04,Malaysia,Southern,Econsave,SKU-D003,Diaper Tape NB,84
2026-05-04,Malaysia,Southern,Econsave,SKU-S001,Sanitary Pad Day,121
2026-05-04,Malaysia,Southern,Econsave,SKU-S002,Sanitary Pad Night,96
2026-05-04,Malaysia,Southern,Giant,SKU-D001,Diaper Pants M,19
2026-05-04,Malaysia,Southern,Giant,SKU-D002,Diaper Pants L,15
2026-05-04,Malaysia,Southern,Giant,SKU-D003,Diaper Tape NB,6
2026-05-04,Malaysia,Southern,Giant,SKU-S001,Sanitary Pad Day,11
2026-05-04,Malaysia,Southern,Giant,SKU-S002,Sanitary Pad Night,9
2026-05-04,Singapore,East,Cold Storage,SKU-D001,Diaper Pants M,44
2026-05-04,Singapore,East,Cold Storage,SKU-D002,Diaper Pants L,0
2026-05-04,Singapore,East,Cold Storage,SKU-D003,Diaper Tape NB,20
2026-05-04,Singapore,East,Cold Storage,SKU-S001,Sanitary Pad Day,28
2026-05-04,Singapore,East,Cold Storage,SKU-S002,Sanitary Pad Night,22
2026-05-04,Singapore,East,NTUC FairPrice,SKU-D001,Diaper Pants M,38
2026-05-04,Singapore,East,NTUC FairPrice,SKU-D002,Diaper Pants L,28
2026-05-04,Singapore,East,NTUC FairPrice,SKU-D003,Diaper Tape NB,17
2026-05-04,Singapore,East,NTUC FairPrice,SKU-S001,Sanitary Pad Day,35
2026-05-04,Singapore,East,NTUC FairPrice,SKU-S002,Sanitary Pad Night,19
2026-05-04,Singapore,East,Sheng Siong,SKU-D001,Diaper Pants M,114
2026-05-04,Singapore,East,Sheng Siong,SKU-D002,Diaper Pants L,0
2026-05-04,Singapore,East,Sheng Siong,SKU-D003,Diaper Tape NB,82
2026-05-04,Singapore,East,Sheng Siong,SKU-S001,Sanitary Pad Day,100
2026-05-04,Singapore,East,Sheng Siong,SKU-S002,Sanitary Pad Night,81
2026-05-04,Singapore,North,NTUC FairPrice,SKU-D001,Diaper Pants M,89
2026-05-04,Singapore,North,NTUC FairPrice,SKU-D002,Diaper Pants L,46
2026-05-04,Singapore,North,NTUC FairPrice,SKU-D003,Diaper Tape NB,40
2026-05-04,Singapore,North,NTUC FairPrice,SKU-S001,Sanitary Pad Day,56
2026-05-04,Singapore,North,NTUC FairPrice,SKU-S002,Sanitary Pad Night,47
2026-05-04,Singapore,North,Sheng Siong,SKU-D001,Diaper Pants M,161
2026-05-04,Singapore,North,Sheng Siong,SKU-D002,Diaper Pants L,115
2026-05-04,Singapore,North,Sheng Siong,SKU-D003,Diaper Tape NB,88
2026-05-04,Singapore,North,Sheng Siong,SKU-S001,Sanitary Pad Day,106
2026-05-04,Singapore,North,Sheng Siong,SKU-S002,Sanitary Pad Night,88
2026-05-04,Singapore,West/Central,Cold Storage,SKU-D001,Diaper Pants M,55
2026-05-04,Singapore,West/Central,Cold Storage,SKU-D002,Diaper Pants L,49
2026-05-04,Singapore,West/Central,Cold Storage,SKU-D003,Diaper Tape NB,38
2026-05-04,Singapore,West/Central,Cold Storage,SKU-S001,Sanitary Pad Day,36
2026-05-04,Singapore,West/Central,Cold Storage,SKU-S002,Sanitary Pad Night,38
2026-05-04,Singapore,West/Central,NTUC FairPrice,SKU-D001,Diaper Pants M,208
2026-05-04,Singapore,West/Central,NTUC FairPrice,SKU-D002,Diaper Pants L,134
2026-05-04,Singapore,West/Central,NTUC FairPrice,SKU-D003,Diaper Tape NB,72
2026-05-04,Singapore,West/Central,NTUC FairPrice,SKU-S001,Sanitary Pad Day,101
2026-05-04,Singapore,West/Central,NTUC FairPrice,SKU-S002,Sanitary Pad Night,85
2026-05-04,Thailand,Bangkok,Big C,SKU-D001,Diaper Pants M,146
2026-05-04,Thailand,Bangkok,Big C,SKU-D002,Diaper Pants L,132
2026-05-04,Thailand,Bangkok,Big C,SKU-D003,Diaper Tape NB,82
2026-05-04,Thailand,Bangkok,Big C,SKU-S001,Sanitary Pad Day,137
2026-05-04,Thailand,Bangkok,Big C,SKU-S002,Sanitary Pad Night,84
2026-05-04,Thailand,Bangkok,Makro,SKU-D001,Diaper Pants M,130
2026-05-04,Thailand,Bangkok,Makro,SKU-D002,Diaper Pants L,0
2026-05-04,Thailand,Bangkok,Makro,SKU-D003,Diaper Tape NB,69
2026-05-04,Thailand,Bangkok,Makro,SKU-S001,Sanitary Pad Day,104
2026-05-04,Thailand,Bangkok,Makro,SKU-S002,Sanitary Pad Night,76
2026-05-04,Thailand,Bangkok,Tesco Lotus,SKU-D001,Diaper Pants M,0
2026-05-04,Thailand,Bangkok,Tesco Lotus,SKU-D002,Diaper Pants L,227
2026-05-04,Thailand,Bangkok,Tesco Lotus,SKU-D003,Diaper Tape NB,118
2026-05-04,Thailand,Bangkok,Tesco Lotus,SKU-S001,Sanitary Pad Day,240
2026-05-04,Thailand,Bangkok,Tesco Lotus,SKU-S002,Sanitary Pad Night,156
2026-05-04,Thailand,Central,Big C,SKU-D001,Diaper Pants M,331
2026-05-04,Thailand,Central,Big C,SKU-D002,Diaper Pants L,244
2026-05-04,Thailand,Central,Big C,SKU-D003,Diaper Tape NB,0
2026-05-04,Thailand,Central,Big C,SKU-S001,Sanitary Pad Day,236
2026-05-04,Thailand,Central,Big C,SKU-S002,Sanitary Pad Night,189
2026-05-04,Thailand,Central,Tesco Lotus,SKU-D001,Diaper Pants M,228
2026-05-04,Thailand,Central,Tesco Lotus,SKU-D002,Diaper Pants L,168
2026-05-04,Thailand,Central,Tesco Lotus,SKU-D003,Diaper Tape NB,118
2026-05-04,Thailand,Central,Tesco Lotus,SKU-S001,Sanitary Pad Day,154
2026-05-04,Thailand,Central,Tesco Lotus,SKU-S002,Sanitary Pad Night,133
2026-05-04,Thailand,North,Makro,SKU-D001,Diaper Pants M,233
2026-05-04,Thailand,North,Makro,SKU-D002,Diaper Pants L,215
2026-05-04,Thailand,North,Makro,SKU-D003,Diaper Tape NB,130
2026-05-04,Thailand,North,Makro,SKU-S001,Sanitary Pad Day,153
2026-05-04,Thailand,North,Makro,SKU-S002,Sanitary Pad Night,114
2026-05-04,Thailand,North,Tesco Lotus,SKU-D001,Diaper Pants M,346
2026-05-04,Thailand,North,Tesco Lotus,SKU-D002,Diaper Pants L,267
2026-05-04,Thailand,North,Tesco Lotus,SKU-D003,Diaper Tape NB,167
2026-05-04,Thailand,North,Tesco Lotus,SKU-S001,Sanitary Pad Day,212
2026-05-04,Thailand,North,Tesco Lotus,SKU-S002,Sanitary Pad Night,251
2026-05-05,Malaysia,Central,99 Speedmart,SKU-D001,Diaper Pants M,84
2026-05-05,Malaysia,Central,99 Speedmart,SKU-D002,Diaper Pants L,61
2026-05-05,Malaysia,Central,99 Speedmart,SKU-D003,Diaper Tape NB,38
2026-05-05,Malaysia,Central,99 Speedmart,SKU-S001,Sanitary Pad Day,71
2026-05-05,Malaysia,Central,99 Speedmart,SKU-S002,Sanitary Pad Night,45
2026-05-05,Malaysia,Central,AEON,SKU-D001,Diaper Pants M,247
2026-05-05,Malaysia,Central,AEON,SKU-D002,Diaper Pants L,225
2026-05-05,Malaysia,Central,AEON,SKU-D003,Diaper Tape NB,110
2026-05-05,Malaysia,Central,AEON,SKU-S001,Sanitary Pad Day,208
2026-05-05,Malaysia,Central,AEON,SKU-S002,Sanitary Pad Night,159
2026-05-05,Malaysia,Central,Lotus's,SKU-D001,Diaper Pants M,57
2026-05-05,Malaysia,Central,Lotus's,SKU-D002,Diaper Pants L,75
2026-05-05,Malaysia,Central,Lotus's,SKU-D003,Diaper Tape NB,45
2026-05-05,Malaysia,Central,Lotus's,SKU-S001,Sanitary Pad Day,56
2026-05-05,Malaysia,Central,Lotus's,SKU-S002,Sanitary Pad Night,61
2026-05-05,Malaysia,Northern,Giant,SKU-D001,Diaper Pants M,62
2026-05-05,Malaysia,Northern,Giant,SKU-D002,Diaper Pants L,36
2026-05-05,Malaysia,Northern,Giant,SKU-D003,Diaper Tape NB,29
2026-05-05,Malaysia,Northern,Giant,SKU-S001,Sanitary Pad Day,35
2026-05-05,Malaysia,Northern,Giant,SKU-S002,Sanitary Pad Night,35
2026-05-05,Malaysia,Northern,Lotus's,SKU-D001,Diaper Pants M,257
2026-05-05,Malaysia,Northern,Lotus's,SKU-D002,Diaper Pants L,217
2026-05-05,Malaysia,Northern,Lotus's,SKU-D003,Diaper Tape NB,146
2026-05-05,Malaysia,Northern,Lotus's,SKU-S001,Sanitary Pad Day,221
2026-05-05,Malaysia,Northern,Lotus's,SKU-S002,Sanitary Pad Night,161
2026-05-05,Malaysia,Northern,Mydin,SKU-D001,Diaper Pants M,56
2026-05-05,Malaysia,Northern,Mydin,SKU-D002,Diaper Pants L,63
2026-05-05,Malaysia,Northern,Mydin,SKU-D003,Diaper Tape NB,32
2026-05-05,Malaysia,Northern,Mydin,SKU-S001,Sanitary Pad Day,50
2026-05-05,Malaysia,Northern,Mydin,SKU-S002,Sanitary Pad Night,43
2026-05-05,Malaysia,Southern,AEON,SKU-D001,Diaper Pants M,214
2026-05-05,Malaysia,Southern,AEON,SKU-D002,Diaper Pants L,189
2026-05-05,Malaysia,Southern,AEON,SKU-D003,Diaper Tape NB,118
2026-05-05,Malaysia,Southern,AEON,SKU-S001,Sanitary Pad Day,160
2026-05-05,Malaysia,Southern,AEON,SKU-S002,Sanitary Pad Night,122
2026-05-05,Malaysia,Southern,Econsave,SKU-D001,Diaper Pants M,171
2026-05-05,Malaysia,Southern,Econsave,SKU-D002,Diaper Pants L,168
2026-05-05,Malaysia,Southern,Econsave,SKU-D003,Diaper Tape NB,91
2026-05-05,Malaysia,Southern,Econsave,SKU-S001,Sanitary Pad Day,158
2026-05-05,Malaysia,Southern,Econsave,SKU-S002,Sanitary Pad Night,116
2026-05-05,Malaysia,Southern,Giant,SKU-D001,Diaper Pants M,23
2026-05-05,Malaysia,Southern,Giant,SKU-D002,Diaper Pants L,0
2026-05-05,Malaysia,Southern,Giant,SKU-D003,Diaper Tape NB,8
2026-05-05,Malaysia,Southern,Giant,SKU-S001,Sanitary Pad Day,19
2026-05-05,Malaysia,Southern,Giant,SKU-S002,Sanitary Pad Night,12
2026-05-05,Singapore,East,Cold Storage,SKU-D001,Diaper Pants M,30
2026-05-05,Singapore,East,Cold Storage,SKU-D002,Diaper Pants L,38
2026-05-05,Singapore,East,Cold Storage,SKU-D003,Diaper Tape NB,22
2026-05-05,Singapore,East,Cold Storage,SKU-S001,Sanitary Pad Day,29
2026-05-05,Singapore,East,Cold Storage,SKU-S002,Sanitary Pad Night,26
2026-05-05,Singapore,East,NTUC FairPrice,SKU-D001,Diaper Pants M,46
2026-05-05,Singapore,East,NTUC FairPrice,SKU-D002,Diaper Pants L,31
2026-05-05,Singapore,East,NTUC FairPrice,SKU-D003,Diaper Tape NB,28
2026-05-05,Singapore,East,NTUC FairPrice,SKU-S001,Sanitary Pad Day,32
2026-05-05,Singapore,East,NTUC FairPrice,SKU-S002,Sanitary Pad Night,26
2026-05-05,Singapore,East,Sheng Siong,SKU-D001,Diaper Pants M,119
2026-05-05,Singapore,East,Sheng Siong,SKU-D002,Diaper Pants L,128
2026-05-05,Singapore,East,Sheng Siong,SKU-D003,Diaper Tape NB,53
2026-05-05,Singapore,East,Sheng Siong,SKU-S001,Sanitary Pad Day,98
2026-05-05,Singapore,East,Sheng Siong,SKU-S002,Sanitary Pad Night,86
2026-05-05,Singapore,North,NTUC FairPrice,SKU-D001,Diaper Pants M,66
2026-05-05,Singapore,North,NTUC FairPrice,SKU-D002,Diaper Pants L,69
2026-05-05,Singapore,North,NTUC FairPrice,SKU-D003,Diaper Tape NB,38
2026-05-05,Singapore,North,NTUC FairPrice,SKU-S001,Sanitary Pad Day,58
2026-05-05,Singapore,North,NTUC FairPrice,SKU-S002,Sanitary Pad Night,32
2026-05-05,Singapore,North,Sheng Siong,SKU-D001,Diaper Pants M,139
2026-05-05,Singapore,North,Sheng Siong,SKU-D002,Diaper Pants L,127
2026-05-05,Singapore,North,Sheng Siong,SKU-D003,Diaper Tape NB,93
2026-05-05,Singapore,North,Sheng Siong,SKU-S001,Sanitary Pad Day,98
2026-05-05,Singapore,North,Sheng Siong,SKU-S002,Sanitary Pad Night,96
2026-05-05,Singapore,West/Central,Cold Storage,SKU-D001,Diaper Pants M,66
2026-05-05,Singapore,West/Central,Cold Storage,SKU-D002,Diaper Pants L,54
2026-05-05,Singapore,West/Central,Cold Storage,SKU-D003,Diaper Tape NB,31
2026-05-05,Singapore,West/Central,Cold Storage,SKU-S001,Sanitary Pad Day,48
2026-05-05,Singapore,West/Central,Cold Storage,SKU-S002,Sanitary Pad Night,43
2026-05-05,Singapore,West/Central,NTUC FairPrice,SKU-D001,Diaper Pants M,192
2026-05-05,Singapore,West/Central,NTUC FairPrice,SKU-D002,Diaper Pants L,147
2026-05-05,Singapore,West/Central,NTUC FairPrice,SKU-D003,Diaper Tape NB,77
2026-05-05,Singapore,West/Central,NTUC FairPrice,SKU-S001,Sanitary Pad Day,130
2026-05-05,Singapore,West/Central,NTUC FairPrice,SKU-S002,Sanitary Pad Night,79
2026-05-05,Thailand,Bangkok,Big C,SKU-D001,Diaper Pants M,143
2026-05-05,Thailand,Bangkok,Big C,SKU-D002,Diaper Pants L,142
2026-05-05,Thailand,Bangkok,Big C,SKU-D003,Diaper Tape NB,72
2026-05-05,Thailand,Bangkok,Big C,SKU-S001,Sanitary Pad Day,105
2026-05-05,Thailand,Bangkok,Big C,SKU-S002,Sanitary Pad Night,95
2026-05-05,Thailand,Bangkok,Makro,SKU-D001,Diaper Pants M,126
2026-05-05,Thailand,Bangkok,Makro,SKU-D002,Diaper Pants L,82
2026-05-05,Thailand,Bangkok,Makro,SKU-D003,Diaper Tape NB,76
2026-05-05,Thailand,Bangkok,Makro,SKU-S001,Sanitary Pad Day,63
2026-05-05,Thailand,Bangkok,Makro,SKU-S002,Sanitary Pad Night,57
2026-05-05,Thailand,Bangkok,Tesco Lotus,SKU-D001,Diaper Pants M,271
2026-05-05,Thailand,Bangkok,Tesco Lotus,SKU-D002,Diaper Pants L,181
2026-05-05,Thailand,Bangkok,Tesco Lotus,SKU-D003,Diaper Tape NB,103
2026-05-05,Thailand,Bangkok,Tesco Lotus,SKU-S001,Sanitary Pad Day,194
2026-05-05,Thailand,Bangkok,Tesco Lotus,SKU-S002,Sanitary Pad Night,113
2026-05-05,Thailand,Central,Big C,SKU-D001,Diaper Pants M,249
2026-05-05,Thailand,Central,Big C,SKU-D002,Diaper Pants L,254
2026-05-05,Thailand,Central,Big C,SKU-D003,Diaper Tape NB,158
2026-05-05,Thailand,Central,Big C,SKU-S001,Sanitary Pad Day,242
2026-05-05,Thailand,Central,Big C,SKU-S002,Sanitary Pad Night,182
2026-05-05,Thailand,Central,Tesco Lotus,SKU-D001,Diaper Pants M,222
2026-05-05,Thailand,Central,Tesco Lotus,SKU-D002,Diaper Pants L,201
2026-05-05,Thailand,Central,Tesco Lotus,SKU-D003,Diaper Tape NB,137
2026-05-05,Thailand,Central,Tesco Lotus,SKU-S001,Sanitary Pad Day,196
2026-05-05,Thailand,Central,Tesco Lotus,SKU-S002,Sanitary Pad Night,169
2026-05-05,Thailand,North,Makro,SKU-D001,Diaper Pants M,212
2026-05-05,Thailand,North,Makro,SKU-D002,Diaper Pants L,168
2026-05-05,Thailand,North,Makro,SKU-D003,Diaper Tape NB,108
2026-05-05,Thailand,North,Makro,SKU-S001,Sanitary Pad Day,168
2026-05-05,Thailand,North,Makro,SKU-S002,Sanitary Pad Night,114
2026-05-05,Thailand,North,Tesco Lotus,SKU-D001,Diaper Pants M,333
2026-05-05,Thailand,North,Tesco Lotus,SKU-D002,Diaper Pants L,245
2026-05-05,Thailand,North,Tesco Lotus,SKU-D003,Diaper Tape NB,161
2026-05-05,Thailand,North,Tesco Lotus,SKU-S001,Sanitary Pad Day,191
2026-05-05,Thailand,North,Tesco Lotus,SKU-S002,Sanitary Pad Night,190
2026-05-06,Malaysia,Central,99 Speedmart,SKU-D001,Diaper Pants M,68
2026-05-06,Malaysia,Central,99 Speedmart,SKU-D002,Diaper Pants L,0
2026-05-06,Malaysia,Central,99 Speedmart,SKU-D003,Diaper Tape NB,36
2026-05-06,Malaysia,Central,99 Speedmart,SKU-S001,Sanitary Pad Day,55
2026-05-06,Malaysia,Central,99 Speedmart,SKU-S002,Sanitary Pad Night,41
2026-05-06,Malaysia,Central,AEON,SKU-D001,Diaper Pants M,260
2026-05-06,Malaysia,Central,AEON,SKU-D002,Diaper Pants L,142
2026-05-06,Malaysia,Central,AEON,SKU-D003,Diaper Tape NB,163
2026-05-06,Malaysia,Central,AEON,SKU-S001,Sanitary Pad Day,0
2026-05-06,Malaysia,Central,AEON,SKU-S002,Sanitary Pad Night,162
2026-05-06,Malaysia,Central,Lotus's,SKU-D001,Diaper Pants M,67
2026-05-06,Malaysia,Central,Lotus's,SKU-D002,Diaper Pants L,37
2026-05-06,Malaysia,Central,Lotus's,SKU-D003,Diaper Tape NB,0
2026-05-06,Malaysia,Central,Lotus's,SKU-S001,Sanitary Pad Day,44
2026-05-06,Malaysia,Central,Lotus's,SKU-S002,Sanitary Pad Night,46
2026-05-06,Malaysia,Northern,Giant,SKU-D001,Diaper Pants M,50
2026-05-06,Malaysia,Northern,Giant,SKU-D002,Diaper Pants L,28
2026-05-06,Malaysia,Northern,Giant,SKU-D003,Diaper Tape NB,26
2026-05-06,Malaysia,Northern,Giant,SKU-S001,Sanitary Pad Day,38
2026-05-06,Malaysia,Northern,Giant,SKU-S002,Sanitary Pad Night,32
2026-05-06,Malaysia,Northern,Lotus's,SKU-D001,Diaper Pants M,272
2026-05-06,Malaysia,Northern,Lotus's,SKU-D002,Diaper Pants L,213
2026-05-06,Malaysia,Northern,Lotus's,SKU-D003,Diaper Tape NB,129
2026-05-06,Malaysia,Northern,Lotus's,SKU-S001,Sanitary Pad Day,193
2026-05-06,Malaysia,Northern,Lotus's,SKU-S002,Sanitary Pad Night,212
2026-05-06,Malaysia,Northern,Mydin,SKU-D001,Diaper Pants M,66
2026-05-06,Malaysia,Northern,Mydin,SKU-D002,Diaper Pants L,53
2026-05-06,Malaysia,Northern,Mydin,SKU-D003,Diaper Tape NB,41
2026-05-06,Malaysia,Northern,Mydin,SKU-S001,Sanitary Pad Day,47
2026-05-06,Malaysia,Northern,Mydin,SKU-S002,Sanitary Pad Night,33
2026-05-06,Malaysia,Southern,AEON,SKU-D001,Diaper Pants M,154
2026-05-06,Malaysia,Southern,AEON,SKU-D002,Diaper Pants L,183
2026-05-06,Malaysia,Southern,AEON,SKU-D003,Diaper Tape NB,95
2026-05-06,Malaysia,Southern,AEON,SKU-S001,Sanitary Pad Day,114
2026-05-06,Malaysia,Southern,AEON,SKU-S002,Sanitary Pad Night,103
2026-05-06,Malaysia,Southern,Econsave,SKU-D001,Diaper Pants M,171
2026-05-06,Malaysia,Southern,Econsave,SKU-D002,Diaper Pants L,161
2026-05-06,Malaysia,Southern,Econsave,SKU-D003,Diaper Tape NB,90
2026-05-06,Malaysia,Southern,Econsave,SKU-S001,Sanitary Pad Day,73
2026-05-06,Malaysia,Southern,Econsave,SKU-S002,Sanitary Pad Night,120
2026-05-06,Malaysia,Southern,Giant,SKU-D001,Diaper Pants M,19
2026-05-06,Malaysia,Southern,Giant,SKU-D002,Diaper Pants L,13
2026-05-06,Malaysia,Southern,Giant,SKU-D003,Diaper Tape NB,8
2026-05-06,Malaysia,Southern,Giant,SKU-S001,Sanitary Pad Day,12
2026-05-06,Malaysia,Southern,Giant,SKU-S002,Sanitary Pad Night,13
2026-05-06,Singapore,East,Cold Storage,SKU-D001,Diaper Pants M,33
2026-05-06,Singapore,East,Cold Storage,SKU-D002,Diaper Pants L,32
2026-05-06,Singapore,East,Cold Storage,SKU-D003,Diaper Tape NB,15
2026-05-06,Singapore,East,Cold Storage,SKU-S001,Sanitary Pad Day,22
2026-05-06,Singapore,East,Cold Storage,SKU-S002,Sanitary Pad Night,20
2026-05-06,Singapore,East,NTUC FairPrice,SKU-D001,Diaper Pants M,41
2026-05-06,Singapore,East,NTUC FairPrice,SKU-D002,Diaper Pants L,24
2026-05-06,Singapore,East,NTUC FairPrice,SKU-D003,Diaper Tape NB,19
2026-05-06,Singapore,East,NTUC FairPrice,SKU-S001,Sanitary Pad Day,20
2026-05-06,Singapore,East,NTUC FairPrice,SKU-S002,Sanitary Pad Night,20
2026-05-06,Singapore,East,Sheng Siong,SKU-D001,Diaper Pants M,154
2026-05-06,Singapore,East,Sheng Siong,SKU-D002,Diaper Pants L,128
2026-05-06,Singapore,East,Sheng Siong,SKU-D003,Diaper Tape NB,57
2026-05-06,Singapore,East,Sheng Siong,SKU-S001,Sanitary Pad Day,127
2026-05-06,Singapore,East,Sheng Siong,SKU-S002,Sanitary Pad Night,57
2026-05-06,Singapore,North,NTUC FairPrice,SKU-D001,Diaper Pants M,76
2026-05-06,Singapore,North,NTUC FairPrice,SKU-D002,Diaper Pants L,59
2026-05-06,Singapore,North,NTUC FairPrice,SKU-D003,Diaper Tape NB,36
2026-05-06,Singapore,North,NTUC FairPrice,SKU-S001,Sanitary Pad Day,51
2026-05-06,Singapore,North,NTUC FairPrice,SKU-S002,Sanitary Pad Night,37
2026-05-06,Singapore,North,Sheng Siong,SKU-D001,Diaper Pants M,138
2026-05-06,Singapore,North,Sheng Siong,SKU-D002,Diaper Pants L,78
2026-05-06,Singapore,North,Sheng Siong,SKU-D003,Diaper Tape NB,74
2026-05-06,Singapore,North,Sheng Siong,SKU-S001,Sanitary Pad Day,92
2026-05-06,Singapore,North,Sheng Siong,SKU-S002,Sanitary Pad Night,93
